Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_159,710.82311539434795,850.10503147994643,577.75448729557979,0.97605223520974926,1.6437560060373826,1.844711651665532e-08,3.3125713234625069e-08,3.9193476920223011e-08
Cycle_160,1354.5606422344886,1057.3081448429939,812.04470279337443,1.4244751586213276,1.2906010085355497,-9.0310700144299615e-11,1.4522643890327618e-08,-1.5294207905846745e-09
Cycle_161,4049.9612451833109,2191.590960025087,2284.9873540687622,1.5351205665099505,0.97525681540029918,7.0804319602387728e-28,1.4937210759234989e-08,2.8937584220288157e-09
Cycle_162,1806.3147537570387,1665.5053117782045,1211.7995035921545,1.0990354164460809,1.424415362902427,-2.2889095464284935e-08,-2.7263883779883088e-08,-2.4475078448475571e-08
Cycle_163,2709.862701229149,2030.6733507996514,1400.8752320341484,1.2861512235819808,1.4745146060772745,-1.2525918276431467e-09,-2.208561572899606e-08,-1.7260320470128485e-08
Cycle_164,739.95023411149361,747.75705855659203,569.30359224840799,1.2504026883681196,1.4505496728091651,-1.9603604677714953e-08,-2.9783758087039957e-08,-2.253876868625712e-08
Cycle_165,1035.8245741301944,1067.8619550460355,556.46199932369927,1.0811634354534405,2.1550329454435935,-1.7665417983378997e-08,7.3923742224175711e-08,3.706270904868287e-08
Cycle_166,1638.0456068975279,1509.3488743133298,1269.8187526453376,1.1488855848381176,1.2182771764340083,-2.2811986521049844e-08,-2.7142668677134612e-08,-2.4353213051666596e-08
Cycle_167,4051.3020304558177,2449.2694472349458,2067.1254794084757,1.4354781201286957,1.2430011764458655,-1.926571814663794e-10,1.5650916561976233e-08,-2.1143828187391477e-08
Cycle_168,1100.3259882210186,1037.2773934886075,984.53831819868481,1.1993541211104721,1.148907743880045,2.4288473248587286e-09,2.0965441749065038e-08,9.6735471039622521e-09
Cycle_169,1280.1568977672098,1182.476197173261,850.89439626551155,1.2260428456485204,1.39374742453377,7.0075571572663746e-08,5.3968240680703808e-08,3.470108809540205e-09
Cycle_170,1430.0507492453405,959.67803115361414,828.44379569192472,1.7218480369277798,1.0727607758753765,-9.0310700144299615e-11,1.675464256061703e-08,-1.5837815686111355e-08
Cycle_171,3658.0075864632176,2498.4434029385329,2082.6312914541259,1.24466306756129,1.2355401251155915,-9.0310700144299615e-11,1.6987240398047178e-08,-1.5713009646566016e-08
Cycle_172,1064.0183809079231,1060.20308011473,572.85083912561038,1.0571920999008531,2.1464361056781827,2.5250295267595544e-09,-2.9035549520194185e-08,1.6814005650822893e-08
Cycle_173,1055.0917514990942,1011.5828638077858,801.95646947491002,0.99955990289739594,1.2828669318490711,-9.0310700144299615e-11,1.7163084578992901e-08,1.3489974511320834e-20
Cycle_174,2742.3722558586978,1892.5138887184835,1557.1967846478553,1.4528936123154779,1.1497490773163723,7.8976556164315322e-28,1.7513023414735746e-08,2.8937584221932038e-09
Cycle_175,1689.7074255329367,981.26829496680341,840.50227787351594,1.8939777401002336,1.1406194385688457,-9.0310700144299615e-11,1.7668992322615277e-08,4.2644421917095302e-20
Cycle_176,572.76942520594002,679.32253301414914,596.55035573107705,0.98038711930356992,1.2361636636639601,-1.9401632931937547e-08,-2.9201747324288583e-08,-2.2576492396929656e-08
Cycle_177,729.78608763126567,727.2060423662989,575.63546794764591,1.3070397654063608,1.3950811745994744,2.5779298659643108e-08,3.1565349465234938e-08,7.6990635932898798e-09
Cycle_178,1184.9410220654163,1032.2687529637562,682.82857091582366,1.2359239378674787,1.4210039824352185,1.8033292630192833e-28,1.8162520599500771e-08,2.8937584214282549e-09
Cycle_179,2171.8596970595695,1752.3982386628945,1140.2092674928558,1.2443966859028481,1.5933617279729877,2.7682038289477992e-28,-2.2040404299781183e-08,2.8937584215327336e-09
Cycle_180,2789.5808404226382,1976.6603150326164,1516.6655627893663,1.372421819882462,1.2927476824983113,6.4539079962121823e-28,-2.1876220992099526e-08,2.893758421813774e-09
