Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_161,1021.8929472491702,882.02022852535504,609.29199734424719,1.1787661269944034,1.4150393942507689,4.8057177995122583e-09,3.2287204723991567e-08,2.5369830982822318e-08
Cycle_162,2098.7448584983581,1914.0472158058128,1282.3095841125642,1.0860497042569763,1.5100219872347556,3.3521523389688232e-08,1.3760258548179989e-08,8.7957475989281811e-09
Cycle_163,1233.394500461259,1056.3801026796884,959.42791988092438,1.1647598557670282,1.1449327228478963,8.5309151412028538e-09,5.5597694824614598e-09,1.8575133509136631e-08
Cycle_164,1049.9356960278747,998.90621044059537,779.99163517002978,1.0384906804732674,1.2669235363001821,4.2996435198185182e-08,2.7456053451962451e-09,1.7423312859783457e-08
Cycle_165,2098.3436914563031,1907.7204981211592,1282.722557849683,1.0923862715986705,1.5187060361024476,1.9967557089402873e-08,3.2558610133377297e-08,1.0995942217260996e-08
Cycle_166,1340.4529799432416,1060.7182821095957,1048.9980528937101,1.2484037920502458,1.0859627731993406,5.9724359853719933e-08,4.4851824906816149e-08,4.0915866894449181e-08
Cycle_167,1304.4900320796683,1201.5999165926999,646.55243372586335,1.0628264023862715,1.7496582954172091,7.2612450367422067e-08,1.304652814390942e-08,1.6787168581278177e-08
Cycle_168,2263.0180078425101,1998.5810438145554,1331.0731528468607,1.1326167540799099,1.5533230103722404,1.033935678708157e-08,2.0049780543239906e-08,2.0651168466670696e-08
Cycle_169,1960.7440107747043,1792.1301366379605,1099.3462807691008,1.0898389616640245,1.655007934562116,5.740319600851808e-09,4.2114641761996707e-08,1.3276071356563916e-08
Cycle_170,1179.3988030540534,1122.6877237638248,545.48129194785042,1.0569712337535617,1.9520263743626471,1.345692624085063e-08,1.3570018519294159e-08,4.6972772165101637e-08
Cycle_171,1342.8338163906035,1057.7124607714679,1050.6248098556921,1.2466380518295737,1.0827566191391018,5.0594044537023055e-08,2.4786883990918574e-08,7.4299770333001982e-09
Cycle_172,1411.9524796385413,709.40632010210606,626.25987684460461,1.9548591221675733,1.1115920946064375,1.9879979111564516e-08,1.1551138129683029e-08,1.6696003282343657e-08
Cycle_173,1722.7422696490692,1554.6720808697232,871.85107603818267,1.1157270002395208,1.658229869601032,3.0967880117335105e-08,3.7334153628032256e-08,2.666391939645178e-08
Cycle_174,1162.3815121339246,875.10077722035294,789.62625065630175,1.326679637002691,1.0863211046709329,4.7894492226605095e-09,1.9587484339941358e-08,1.6452837624701502e-08
Cycle_175,1162.2275390459522,1016.0485959609838,668.74690133406068,1.1261382848788077,1.4813591344947334,5.69530178512329e-09,4.3644674557733668e-08,4.0085583000254681e-08
Cycle_176,2229.905619324988,1771.335720204544,1348.0088414448978,1.2527990160792972,1.3249195271538567,3.2163990642805772e-08,2.1431894478919763e-08,5.9918895922345504e-08
Cycle_177,1013.0017811321854,998.06145249343615,724.34788674232868,1.0326579372778979,1.3409295644790198,7.4710836692082577e-09,5.4638965524393256e-08,4.9552774445182022e-08
Cycle_178,1403.3630017404257,1424.2156616014061,671.52410832355179,1.0122452065089176,1.9810859923615953,1.5462312087024324e-08,1.7326166620669512e-08,3.823341650808676e-08
Cycle_179,912.42535229088253,639.71875378371965,478.08548214082032,1.419492838326299,1.2946423201742661,5.0567919521544242e-08,1.614103319784753e-08,3.1029241549998815e-08
Cycle_180,1822.2483323714046,1454.2334024760853,1205.0880175948,1.2589282499743326,1.2357566220636047,7.2493356503025384e-09,1.8419304041786913e-08,4.3535365470537608e-08
